id,title,url,instructor,image_url,price,rating
567828,2022 Complete Python Bootcamp From Zero to Hero in Python,https://www.udemy.com/course/complete-python-bootcamp/,Jose Portilla,https://img-c.udemycdn.com/course/125_H/567828_67d0.jpg,455 INR,4.580793
625204,The Web Developer Bootcamp 2021,https://www.udemy.com/course/the-web-developer-bootcamp/,Colt Steele,https://img-c.udemycdn.com/course/125_H/625204_436a_3.jpg,455 INR,4.704921
756150,Angular - The Complete Guide (2022 Edition),https://www.udemy.com/course/the-complete-guide-to-angular-2/,Maximilian Schwarzmüller,https://img-c.udemycdn.com/course/125_H/756150_c033_2.jpg,455 INR,4.620027
1565838,The Complete 2022 Web Development Bootcamp,https://www.udemy.com/course/the-complete-web-development-bootcamp/,Dr. Angela Yu,https://img-c.udemycdn.com/course/125_H/1565838_e54e_12.jpg,455 INR,4.663616
950390,Machine Learning A-Z™: Hands-On Python & R In Data Science,https://www.udemy.com/course/machinelearning/,Kirill Eremenko and Hadelin de Ponteves and Ligency | Team and SuperDataScience Support,https://img-c.udemycdn.com/course/125_H/950390_270f_3.jpg,455 INR,4.5348234
533682,Java Programming Masterclass covering Java 11 & Java 17,https://www.udemy.com/course/java-the-complete-java-developer-course/,Tim Buchalka and Tim Buchalka's Learn Programming Academy,https://img-b.udemycdn.com/course/125_H/533682_c10c_4.jpg?secure=j2fnIIebDR9l_tMh9Yby8w%3D%3D%2C1636836746,455 INR,4.584251
1362070,"React - The Complete Guide (incl Hooks, React Router, Redux)",https://www.udemy.com/course/react-the-complete-guide-incl-redux/,Academind by Maximilian Schwarzmüller and Maximilian Schwarzmüller,https://img-c.udemycdn.com/course/125_H/1362070_b9a1_2.jpg,455 INR,4.6547103
851712,The Complete JavaScript Course 2021: From Zero to Expert!,https://www.udemy.com/course/the-complete-javascript-course/,Jonas Schmedtmann,https://img-c.udemycdn.com/course/125_H/851712_fc61_6.jpg,455 INR,4.721537
903744,Python for Data Science and Machine Learning Bootcamp,https://www.udemy.com/course/python-for-data-science-and-machine-learning-bootcamp/,Jose Portilla,https://img-b.udemycdn.com/course/125_H/903744_8eb2.jpg?secure=fU3xh9Y6jSBa3ZzIpLJ0CQ%3D%3D%2C1636836757,455 INR,4.6680784
1754098,The Data Science Course 2021: Complete Data Science Bootcamp,https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,365 Careers and 365 Careers Team,https://img-c.udemycdn.com/course/125_H/1754098_e0df_3.jpg,455 INR,4.572012
543600,Automate the Boring Stuff with Python Programming,https://www.udemy.com/course/automate/,Al Sweigart,https://img-b.udemycdn.com/course/125_H/543600_64d1_4.jpg?secure=Cn_0BLtZf6Q8xTmEfz2ryA%3D%3D%2C1636836756,455 INR,4.6367264
258316,Complete C# Unity Game Developer 2D,https://www.udemy.com/course/unitycourse/,GameDev.tv Team and Rick Davidson and Gary Pettie,https://img-c.udemycdn.com/course/125_H/258316_55e9_11.jpg,455 INR,4.694546
629302,Learn Python Programming Masterclass,https://www.udemy.com/course/python-the-complete-python-developer-course/,Tim Buchalka and Jean-Paul Roberts and Tim Buchalka's Learn Programming Academy,https://img-b.udemycdn.com/course/125_H/629302_8a2d_2.jpg?secure=1ZypD7c7ci6I1ZJVLvPfcg%3D%3D%2C1636836756,455 INR,4.5563073
705264,Modern React with Redux,https://www.udemy.com/course/react-redux/,Stephen Grider,https://img-c.udemycdn.com/course/125_H/705264_caa9_11.jpg,455 INR,4.685905
354176,Selenium WebDriver with Java -Basics to Advanced+Frameworks,https://www.udemy.com/course/selenium-real-time-examplesinterview-questions/,Rahul Shetty,https://img-b.udemycdn.com/course/125_H/354176_fe73_5.jpg?secure=B8S6IxSiok0ee1f2p7tlzQ%3D%3D%2C1636865521,455 INR,4.639072
764164,The Complete Web Developer Course 2.0,https://www.udemy.com/course/the-complete-web-developer-course-2/,Rob Percival and Codestars by Rob Percival,https://img-b.udemycdn.com/course/125_H/764164_de03_2.jpg?secure=UbSmHDRuqxB9WVvMAvfvIQ%3D%3D%2C1636859144,455 INR,4.553711
1778502,iOS & Swift - The Complete iOS App Development Bootcamp,https://www.udemy.com/course/ios-13-app-development-bootcamp/,Dr. Angela Yu,https://img-c.udemycdn.com/course/125_H/1778502_f4b9_12.jpg,455 INR,4.7696915
437398,Build Responsive Real-World Websites with HTML and CSS,https://www.udemy.com/course/design-and-develop-a-killer-website-with-html5-and-css3/,Jonas Schmedtmann,https://img-c.udemycdn.com/course/125_H/437398_46c3_10.jpg,455 INR,4.724158
922484,The Complete Node.js Developer Course (3rd Edition),https://www.udemy.com/course/the-complete-nodejs-developer-course-2/,Andrew Mead and Rob Percival,https://img-c.udemycdn.com/course/125_H/922484_52a1_8.jpg,455 INR,4.667385
1187016,The Ultimate MySQL Bootcamp: Go from SQL Beginner to Expert,https://www.udemy.com/course/the-ultimate-mysql-bootcamp-go-from-sql-beginner-to-expert/,Colt Steele and Ian Schoonover,https://img-c.udemycdn.com/course/125_H/1187016_51b3.jpg,455 INR,4.6226482
2776760,100 Days of Code: The Complete Python Pro Bootcamp for 2022,https://www.udemy.com/course/100-days-of-code/,Dr. Angela Yu,https://img-c.udemycdn.com/course/125_H/2776760_f176_8.jpg,455 INR,4.724845
647428,Spring & Hibernate for Beginners (includes Spring Boot),https://www.udemy.com/course/spring-hibernate-tutorial/,Chad Darby,https://img-c.udemycdn.com/course/125_H/647428_be28_6.jpg,455 INR,4.6183543
657932,Unreal Engine C++ Developer: Learn C++ and Make Video Games,https://www.udemy.com/course/unrealcourse/,Ben Tristem and Sam Pattuzzi and GameDev.tv Team,https://img-b.udemycdn.com/course/125_H/657932_c7e0_4.jpg?secure=bRYK41aKTdzc4TWQcd109w%3D%3D%2C1636841063,455 INR,4.604098
692188,The Python Mega Course: Build 10 Real World Applications,https://www.udemy.com/course/the-python-mega-course/,Ardit Sulce,https://img-c.udemycdn.com/course/125_H/692188_9da7_26.jpg,455 INR,4.616404
1035000,Docker Mastery: with Kubernetes +Swarm from a Docker Captain,https://www.udemy.com/course/docker-mastery/,Bret Fisher and Docker Captain Program,https://img-c.udemycdn.com/course/125_H/1035000_c1aa_6.jpg,455 INR,4.6518855
1430746,The Complete Web Developer in 2022: Zero to Mastery,https://www.udemy.com/course/the-complete-web-developer-zero-to-mastery/,Andrei Neagoie and Zero To Mastery,https://img-c.udemycdn.com/course/125_H/1430746_2f43_10.jpg,455 INR,4.684852
995016,"Vue - The Complete Guide (w/ Router, Vuex, Composition API)",https://www.udemy.com/course/vuejs-2-the-complete-guide/,Maximilian Schwarzmüller,https://img-c.udemycdn.com/course/125_H/995016_ebf4_3.jpg,455 INR,4.7465496
382002,C# Basics for Beginners: Learn C# Fundamentals by Coding,https://www.udemy.com/course/csharp-tutorial-for-beginners/,Mosh Hamedani,https://img-c.udemycdn.com/course/125_H/382002_5d4a.jpg,455 INR,4.5187793
1793828,Docker and Kubernetes: The Complete Guide,https://www.udemy.com/course/docker-and-kubernetes-the-complete-guide/,Stephen Grider,https://img-b.udemycdn.com/course/125_H/1793828_7999.jpg?secure=5HvMh5C5okaEj4vzpkcDRw%3D%3D%2C1636864691,455 INR,4.6486254
765242,R Programming A-Z™: R For Data Science With Real Exercises!,https://www.udemy.com/course/r-programming/,Kirill Eremenko and Ligency | Team,https://img-c.udemycdn.com/course/125_H/765242_2578_3.jpg,455 INR,4.6299872
364426,JavaScript: Understanding the Weird Parts,https://www.udemy.com/course/understand-javascript/,Anthony Alicea,https://img-c.udemycdn.com/course/125_H/364426_2991_6.jpg,455 INR,4.7773533
1576854,Beginning C++ Programming - From Beginner to Beyond,https://www.udemy.com/course/beginning-c-plus-plus-programming/,Tim Buchalka's Learn Programming Academy and Dr. Frank Mitropoulos,https://img-c.udemycdn.com/course/125_H/1576854_9aeb_2.jpg,656 INR,4.6269546
1708340,Flutter & Dart - The Complete Guide [2022 Edition],https://www.udemy.com/course/learn-flutter-dart-to-build-ios-android-apps/,Academind by Maximilian Schwarzmüller and Maximilian Schwarzmüller,https://img-c.udemycdn.com/course/125_H/1708340_7108_5.jpg,455 INR,4.6117477
822444,Python and Django Full Stack Web Developer Bootcamp,https://www.udemy.com/course/python-and-django-full-stack-web-developer-bootcamp/,Jose Portilla,https://img-c.udemycdn.com/course/125_H/822444_a6db.jpg,455 INR,4.540811
959700,The Complete React Native + Hooks Course,https://www.udemy.com/course/the-complete-react-native-and-redux-course/,Stephen Grider,https://img-c.udemycdn.com/course/125_H/959700_8bd2_11.jpg,455 INR,4.6094728
1151632,Deep Learning A-Z™: Hands-On Artificial Neural Networks,https://www.udemy.com/course/deeplearning/,Kirill Eremenko and Hadelin de Ponteves and Ligency | Team,https://img-c.udemycdn.com/course/125_H/1151632_de9b.jpg,455 INR,4.586777
2259120,The Complete 2021 Flutter Development Bootcamp with Dart,https://www.udemy.com/course/flutter-bootcamp-with-dart/,Dr. Angela Yu,https://img-c.udemycdn.com/course/125_H/2259120_305f_6.jpg,455 INR,4.649539
903378,The Python Bible™ | Everything You Need to Program in Python,https://www.udemy.com/course/the-python-bible/,Ziyad Yehia and Internet of Things Academy,https://img-c.udemycdn.com/course/125_H/903378_f32d_7.jpg,656 INR,4.6804953
1026604,"Advanced CSS and Sass: Flexbox, Grid, Animations and More!",https://www.udemy.com/course/advanced-css-and-sass/,Jonas Schmedtmann,https://img-c.udemycdn.com/course/125_H/1026604_790b_2.jpg,455 INR,4.800921
405926,HTML and CSS for Beginners - Build a Website & Launch ONLINE,https://www.udemy.com/course/html-and-css-for-beginners-crash-course-learn-fast-easy/,Edwin Diaz and Coding Faculty Solutions,https://img-c.udemycdn.com/course/125_H/405926_02c8_2.jpg,455 INR,4.3105836
1352468,Master Microservices with Spring Boot and Spring Cloud,https://www.udemy.com/course/microservices-with-spring-boot-and-spring-cloud/,in28Minutes Official,https://img-b.udemycdn.com/course/125_H/1352468_3d97_7.jpg?secure=R88Y_KCjHsjLv3uJWPHe7Q%3D%3D%2C1636855995,455 INR,4.503151
2473048,Complete Python Developer in 2022: Zero to Mastery,https://www.udemy.com/course/complete-python-developer-zero-to-mastery/,Andrei Neagoie and Zero To Mastery,https://img-b.udemycdn.com/course/125_H/2473048_8255_5.jpg?secure=zmQgVOzf7wGs98tlkLjPtA%3D%3D%2C1636836756,656 INR,4.665245
1289478,iOS 11 & Swift 4 - The Complete iOS App Development Bootcamp,https://www.udemy.com/course/ios11-app-development-bootcamp/,Dr. Angela Yu,https://img-b.udemycdn.com/course/125_H/1289478_5831_10.jpg?secure=ivl86ob9XSQ1SO20XZ_J3w%3D%3D%2C1636830080,455 INR,4.6130276
513244,Data Science A-Z™: Real-Life Data Science Exercises Included,https://www.udemy.com/course/datascience/,Kirill Eremenko and Ligency | Team,https://img-c.udemycdn.com/course/125_H/513244_b831_3.jpg,455 INR,4.623656
1178124,Complete C# Unity Game Developer 3D,https://www.udemy.com/course/unitycourse2/,Ben Tristem and Rick Davidson and GameDev.tv Team and Gary Pettie,https://img-c.udemycdn.com/course/125_H/1178124_76bb_10.jpg,455 INR,4.737915
866196,The Complete Oracle SQL Certification Course,https://www.udemy.com/course/the-complete-oracle-sql-certification-course/,Imtiaz Ahmad,https://img-c.udemycdn.com/course/125_H/866196_be1d.jpg,455 INR,4.5892835
806922,The Complete ASP.NET MVC 5 Course,https://www.udemy.com/course/the-complete-aspnet-mvc-5-course/,Mosh Hamedani,https://img-c.udemycdn.com/course/125_H/806922_6310_3.jpg,455 INR,4.4122114
1879018,"NodeJS - The Complete Guide (MVC, REST APIs, GraphQL, Deno)",https://www.udemy.com/course/nodejs-the-complete-guide/,Academind by Maximilian Schwarzmüller and Maximilian Schwarzmüller,https://img-c.udemycdn.com/course/125_H/1879018_95b6_3.jpg,455 INR,4.675993
951618,The Complete Android N Developer Course,https://www.udemy.com/course/complete-android-n-developer-course/,Rob Percival and Marc Stock and Codestars by Rob Percival,https://img-c.udemycdn.com/course/125_H/951618_0839_2.jpg,455 INR,4.0794067
1075642,Apache Kafka Series - Learn Apache Kafka for Beginners v2,https://www.udemy.com/course/apache-kafka/,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer and Conduktor Inc",https://img-c.udemycdn.com/course/125_H/1075642_b6d2_9.jpg,455 INR,4.6911144
1463348,Modern JavaScript From The Beginning,https://www.udemy.com/course/modern-javascript-from-the-beginning/,Brad Traversy,https://img-b.udemycdn.com/course/125_H/1463348_52a4_2.jpg?secure=JTq056DOTZI6KAsjOTeWtQ%3D%3D%2C1636858498,455 INR,4.691777
1298780,Statistics for Data Science and Business Analysis,https://www.udemy.com/course/statistics-for-data-science-and-business-analysis/,365 Careers and 365 Careers Team,https://img-b.udemycdn.com/course/125_H/1298780_731f_4.jpg?secure=ZoWpluUcgTTqe2U2w9JQ_Q%3D%3D%2C1636832250,455 INR,4.586828
461160,Learn and Understand NodeJS,https://www.udemy.com/course/understand-nodejs/,Anthony Alicea,https://img-c.udemycdn.com/course/125_H/461160_8d87_6.jpg,455 INR,4.6515517
947098,Understanding TypeScript - 2022 Edition,https://www.udemy.com/course/understanding-typescript/,Maximilian Schwarzmüller,https://img-b.udemycdn.com/course/125_H/947098_02ec_2.jpg?secure=qcHDw-XwHSCweWKwLDprFw%3D%3D%2C1636836746,455 INR,4.6888704
671576,"Machine Learning, Data Science and Deep Learning with Python",https://www.udemy.com/course/data-science-and-machine-learning-with-python-hands-on/,Sundog Education by Frank Kane and Frank Kane and Sundog Education Team,https://img-b.udemycdn.com/course/125_H/671576_a272_4.jpg?secure=Lx8pPJdGVE-UPC_ausPlag%3D%3D%2C1636832251,455 INR,4.648136
383576,"C# Intermediate: Classes, Interfaces and OOP",https://www.udemy.com/course/csharp-intermediate-classes-interfaces-and-oop/,Mosh Hamedani,https://img-c.udemycdn.com/course/125_H/383576_fd27_3.jpg,455 INR,4.5643954
1350984,The Modern Python 3 Bootcamp,https://www.udemy.com/course/the-modern-python3-bootcamp/,Colt Steele,https://img-c.udemycdn.com/course/125_H/1350984_2355_6.jpg,656 INR,4.6747093
1247828,The Complete Angular Course: Beginner to Advanced,https://www.udemy.com/course/the-complete-angular-master-class/,Mosh Hamedani,https://img-b.udemycdn.com/course/125_H/1247828_32bb.jpg?secure=lSSTIGXYNsUEVGll6m9udQ%3D%3D%2C1636834497,455 INR,4.4177184
1436092,React Native - The Practical Guide [2022 Edition],https://www.udemy.com/course/react-native-the-practical-guide/,Academind by Maximilian Schwarzmüller and Maximilian Schwarzmüller,https://img-c.udemycdn.com/course/125_H/1436092_2024_4.jpg,455 INR,4.6339116
882826,The Complete Python 3 Course: Beginner to Advanced!,https://www.udemy.com/course/python-complete/,Joseph Delgadillo and Nick Germaine,https://img-c.udemycdn.com/course/125_H/882826_4687_3.jpg,455 INR,4.2353134
2121018,Mastering Data Structures & Algorithms using C and C++,https://www.udemy.com/course/datastructurescncpp/,Abdul Bari,https://img-c.udemycdn.com/course/125_H/2121018_9de5_5.jpg,455 INR,4.60958
913448,Python A-Z™: Python For Data Science With Real Exercises!,https://www.udemy.com/course/python-coding/,Kirill Eremenko and Ligency | Team,https://img-c.udemycdn.com/course/125_H/913448_e6e2_2.jpg,455 INR,4.6083794
1467808,C Programming For Beginners - Master the C Language,https://www.udemy.com/course/c-programming-for-beginners-/,Tim Buchalka's Learn Programming Academy and Jason Fedin,https://img-c.udemycdn.com/course/125_H/1467808_f8c0.jpg,656 INR,4.4109626
1309202,Go: The Complete Developer's Guide (Golang),https://www.udemy.com/course/go-the-complete-developers-guide/,Stephen Grider,https://img-c.udemycdn.com/course/125_H/1309202_1231_4.jpg,455 INR,4.62999
833442,Angular & NodeJS - The MEAN Stack Guide [2022 Edition],https://www.udemy.com/course/angular-2-and-nodejs-the-practical-guide/,Maximilian Schwarzmüller,https://img-c.udemycdn.com/course/125_H/833442_b26e_5.jpg,455 INR,4.6273646
405282,PHP for Beginners - Become a PHP Master - CMS Project,https://www.udemy.com/course/php-for-complete-beginners-includes-msql-object-oriented/,Edwin Diaz and Coding Faculty Solutions,https://img-c.udemycdn.com/course/125_H/405282_27d2_3.jpg,455 INR,4.399137
2153774,Modern HTML & CSS From The Beginning (Including Sass),https://www.udemy.com/course/modern-html-css-from-the-beginning/,Brad Traversy,https://img-c.udemycdn.com/course/125_H/2153774_bef0_4.jpg,455 INR,4.6759863
1286908,The Complete React Developer Course (w/ Hooks and Redux),https://www.udemy.com/course/react-2nd-edition/,Andrew Mead,https://img-b.udemycdn.com/course/125_H/1286908_1773_6.jpg?secure=E7VNPsIN6ODJxb2fNpli3w%3D%3D%2C1636842396,455 INR,4.6588464
666914,Python for Beginners: Learn Python Programming (Python 3),https://www.udemy.com/course/python-programming-projects/,Jason Cannon,https://img-c.udemycdn.com/course/125_H/666914_6c60_3.jpg,656 INR,4.492788
1120038,Learn JIRA with real-world examples (+Confluence bonus),https://www.udemy.com/course/the-complete-guide-to-jira-with-real-world-examples/,Kosh Sarkar,https://img-c.udemycdn.com/course/125_H/1120038_2d02_6.jpg,455 INR,4.658174
289230,Learn and Understand AngularJS,https://www.udemy.com/course/learn-angularjs/,Anthony Alicea,https://img-c.udemycdn.com/course/125_H/289230_1056_16.jpg,455 INR,4.5508337
221674,"Git Complete: The definitive, step-by-step guide to Git",https://www.udemy.com/course/git-complete/,Jason Taylor,https://img-c.udemycdn.com/course/125_H/221674_1411_4.jpg,455 INR,4.478494
1535678,Java Programming for Complete Beginners,https://www.udemy.com/course/java-programming-tutorial-for-beginners/,in28Minutes Official,https://img-c.udemycdn.com/course/125_H/1535678_0ce9_7.jpg,455 INR,4.4944453
836376,Python for Absolute Beginners,https://www.udemy.com/course/python-for-absolute-beginners-u/,Green Chameleon Learning,https://img-c.udemycdn.com/course/125_H/836376_8b97_4.jpg,656 INR,4.541306
1219332,Artificial Intelligence A-Z™: Learn How To Build An AI,https://www.udemy.com/course/artificial-intelligence-az/,Hadelin de Ponteves and Kirill Eremenko and Ligency | Team and SuperDataScience Support and Luka Anicin and Jordan Sauchuk,https://img-c.udemycdn.com/course/125_H/1219332_bdd7.jpg,455 INR,4.309361
694982,Rest API Testing (Automation) from Scratch-Rest Assured Java,https://www.udemy.com/course/rest-api-automation-testing-rest-assured/,Rahul Shetty,https://img-c.udemycdn.com/course/125_H/694982_33b0.jpg,455 INR,4.6345334
1917546,Master the Coding Interview: Data Structures + Algorithms,https://www.udemy.com/course/master-the-coding-interview-data-structures-algorithms/,Andrei Neagoie and Zero To Mastery,https://img-c.udemycdn.com/course/125_H/1917546_682b_3.jpg,455 INR,4.657811
1386294,Python for beginners,https://www.udemy.com/course/python-core-and-advanced/,Bharath Thippireddy,https://img-c.udemycdn.com/course/125_H/1386294_cf10_3.jpg,656 INR,4.5115657
642102,Learn How To Code: Google's Go (golang) Programming Language,https://www.udemy.com/course/learn-how-to-code/,Todd McLeod,https://img-b.udemycdn.com/course/125_H/642102_4e20_2.jpg?secure=KRUdIcUVrbNQBMkEnV1v9w%3D%3D%2C1636865316,455 INR,4.515939
1419182,SQL for Beginners: Learn SQL using MySQL and Database Design,https://www.udemy.com/course/sql-for-beginners-course/,Tim Buchalka's Learn Programming Academy and Jon Avis - SQL Instructor,https://img-c.udemycdn.com/course/125_H/1419182_b2cf.jpg,656 INR,4.534102
2508942,JavaScript - The Complete Guide 2022 (Beginner + Advanced),https://www.udemy.com/course/javascript-the-complete-guide-2020-beginner-advanced/,Academind by Maximilian Schwarzmüller and Maximilian Schwarzmüller,https://img-c.udemycdn.com/course/125_H/2508942_11d3_3.jpg,455 INR,4.6191287
719002,Angular Crash Course for Busy Developers,https://www.udemy.com/course/angular-crash-course/,Mosh Hamedani,https://img-b.udemycdn.com/course/125_H/719002_af70_3.jpg?secure=095o32XVTEe-Kzi8GbvvsA%3D%3D%2C1636862220,455 INR,4.566645
1455016,Build an app with ASPNET Core and Angular from scratch,https://www.udemy.com/course/build-an-app-with-aspnet-core-and-angular-from-scratch/,Neil Cummings,https://img-c.udemycdn.com/course/125_H/1455016_0b2d_2.jpg,455 INR,4.5927444
2779762,"DevOps , CI/CD(Continuous Integration/Delivery for Beginners",https://www.udemy.com/course/ci-cd-devops/,John Honai,https://img-c.udemycdn.com/course/125_H/2779762_87e5_4.jpg,455 INR,4.4416385
396876,Learning Python for Data Analysis and Visualization,https://www.udemy.com/course/learning-python-for-data-analysis-and-visualization/,Jose Portilla,https://img-c.udemycdn.com/course/125_H/396876_cc92_7.jpg,455 INR,4.432588
2365628,"Complete React Developer in 2022 (w/ Redux, Hooks, GraphQL)",https://www.udemy.com/course/complete-react-developer-zero-to-mastery/,Andrei Neagoie and Yihua Zhang and Zero To Mastery,https://img-c.udemycdn.com/course/125_H/2365628_0b60_8.jpg,455 INR,4.615002
356030,C# Advanced Topics: Prepare for Technical Interviews,https://www.udemy.com/course/csharp-advanced/,Mosh Hamedani,https://img-b.udemycdn.com/course/125_H/356030_0209_4.jpg?secure=9vPPGEwvXoDqP6l-hQ2sAw%3D%3D%2C1636844553,455 INR,4.5621753
1406344,JavaScript Algorithms and Data Structures Masterclass,https://www.udemy.com/course/js-algorithms-and-data-structures-masterclass/,Colt Steele,https://img-c.udemycdn.com/course/125_H/1406344_1d65_3.jpg,455 INR,4.734941
980798,Spark and Python for Big Data with PySpark,https://www.udemy.com/course/spark-and-python-for-big-data-with-pyspark/,Jose Portilla,https://img-c.udemycdn.com/course/125_H/980798_6081.jpg,455 INR,4.592993
827692,The Complete Java Certification Course,https://www.udemy.com/course/master-practical-java-development/,Imtiaz Ahmad,https://img-c.udemycdn.com/course/125_H/827692_91ad_2.jpg,455 INR,4.5523453
1466612,Ethereum and Solidity: The Complete Developer's Guide,https://www.udemy.com/course/ethereum-and-solidity-the-complete-developers-guide/,Stephen Grider,https://img-c.udemycdn.com/course/125_H/1466612_bead_2.jpg,455 INR,4.6471744
1326292,Complete Guide to TensorFlow for Deep Learning with Python,https://www.udemy.com/course/complete-guide-to-tensorflow-for-deep-learning-with-python/,Jose Portilla,https://img-c.udemycdn.com/course/125_H/1326292_4dcf.jpg,455 INR,4.4243937
1010586,Become a WordPress Developer: Unlocking Power With Code,https://www.udemy.com/course/become-a-wordpress-developer-php-javascript/,Brad Schiff,https://img-c.udemycdn.com/course/125_H/1010586_b622_3.jpg,455 INR,4.7075987
4050984,"HTML, CSS, and JavaScript projects",https://www.udemy.com/course/html-css-javascript-complete-course/,Dr. Sahand Ghavidel,https://img-c.udemycdn.com/course/125_H/4050984_9e7e_2.jpg,455 INR,4.5160723
1405812,The Complete Android Oreo Developer Course - Build 23 Apps!,https://www.udemy.com/course/the-complete-android-oreo-developer-course/,Rob Percival and Nick Walter and Codestars by Rob Percival,https://img-c.udemycdn.com/course/125_H/1405812_931d_2.jpg,455 INR,4.4963326
1212032,Python for Financial Analysis and Algorithmic Trading,https://www.udemy.com/course/python-for-finance-and-trading-algorithms/,Jose Portilla,https://img-b.udemycdn.com/course/125_H/1212032_b7e8.jpg?secure=pjLZKHKBWWFfI3JRoC_ysw%3D%3D%2C1636836756,455 INR,4.4756613
1248866,Alteryx Bootcamp,https://www.udemy.com/course/alteryx-bootcamp/,Hendrik Kleine,https://img-c.udemycdn.com/course/125_H/1248866_794c_6.jpg,455 INR,4.6009803
1217894,Spring Framework 5: Beginner to Guru,https://www.udemy.com/course/spring-framework-5-beginner-to-guru/,John Thompson,https://img-b.udemycdn.com/course/125_H/1217894_e8cc_4.jpg?secure=GsQxaI39E5BXoN7aBdtQow%3D%3D%2C1636837756,455 INR,4.4592824
459948,Microsoft SQL for Beginners,https://www.udemy.com/course/microsoft-sql-for-beginners/,Brewster Knowlton,https://img-c.udemycdn.com/course/125_H/459948_7533_2.jpg,455 INR,4.54545
1547268,The Complete Python Course | Learn Python by Doing,https://www.udemy.com/course/the-complete-python-course/,Codestars by Rob Percival and Jose Salvatierra and Rob Percival and Teclado by Jose Salvatierra,https://img-b.udemycdn.com/course/125_H/1547268_1b84_3.jpg?secure=zGaJ1UonAof-E1ITTAgpmQ%3D%3D%2C1636832187,656 INR,4.5965843
1328572,The Ultimate Guide to Game Development with Unity (Official),https://www.udemy.com/course/the-ultimate-guide-to-game-development-with-unity/,Jonathan Weinberger and Unity Technologies,https://img-c.udemycdn.com/course/125_H/1328572_b05d_5.jpg,455 INR,4.568944
1581488,Complete C# Masterclass,https://www.udemy.com/course/complete-csharp-masterclass/,Denis Panjuta and Tutorials.eu by Denis Panjuta,https://img-c.udemycdn.com/course/125_H/1581488_e3e1_2.jpg,455 INR,4.514363
970600,REST APIs with Flask and Python,https://www.udemy.com/course/rest-api-flask-and-python/,Jose Salvatierra and Teclado by Jose Salvatierra,https://img-b.udemycdn.com/course/125_H/970600_68be_4.jpg?secure=hBxVz_jV3m1LlyTbdlAfmg%3D%3D%2C1636840232,455 INR,4.6423855
1988542,Kubernetes Certified Application Developer (CKAD) with Tests,https://www.udemy.com/course/certified-kubernetes-application-developer/,Mumshad Mannambeth and KodeKloud Training and Vijin Palazhi,https://img-c.udemycdn.com/course/125_H/1988542_3bcb_11.jpg,455 INR,4.6846786
53670,Selenium WebDriver Training with Java & Many Live Frameworks,https://www.udemy.com/course/selenium-training/,Rahul Arora,https://img-c.udemycdn.com/course/125_H/53670_9ee2_8.jpg,455 INR,4.471009
1313502,Bootstrap 4 From Scratch With 5 Projects,https://www.udemy.com/course/bootstrap-4-from-scratch-with-5-projects/,Brad Traversy,https://img-c.udemycdn.com/course/125_H/1313502_b57f_2.jpg,455 INR,4.65478
1743420,JavaScript Basics for Beginners,https://www.udemy.com/course/javascript-basics-for-beginners/,Mosh Hamedani,https://img-c.udemycdn.com/course/125_H/1743420_0062.jpg,455 INR,4.5474753
1906852,MongoDB - The Complete Developer's Guide 2022,https://www.udemy.com/course/mongodb-the-complete-developers-guide/,Academind by Maximilian Schwarzmüller and Maximilian Schwarzmüller,https://img-b.udemycdn.com/course/125_H/1906852_93c6_2.jpg?secure=30ni65LMaqnXSETyVtxCNA%3D%3D%2C1636834404,455 INR,4.6825347
932344,Data Analysis with Pandas and Python,https://www.udemy.com/course/data-analysis-with-pandas/,Boris Paskhaver,https://img-c.udemycdn.com/course/125_H/932344_e14a_2.jpg,455 INR,4.6659217
693188,Complete Guide to Elasticsearch,https://www.udemy.com/course/elasticsearch-complete-guide/,Bo Andersen,https://img-c.udemycdn.com/course/125_H/693188_6360_3.jpg,455 INR,4.627929
164058,The Ultimate Excel Programmer Course,https://www.udemy.com/course/ultimate-excel-programmer/,Daniel Strong,https://img-c.udemycdn.com/course/125_H/164058_e914_2.jpg,455 INR,4.6267614
1070124,"Ionic - Build iOS, Android & Web Apps with Ionic & Angular",https://www.udemy.com/course/ionic-2-the-practical-guide-to-building-ios-android-apps/,Maximilian Schwarzmüller,https://img-c.udemycdn.com/course/125_H/1070124_3a0f_4.jpg,455 INR,4.6930857
358540,Java In-Depth: Become a Complete Java Engineer!,https://www.udemy.com/course/java-in-depth-become-a-complete-java-engineer/,Dheeru Mundluru,https://img-c.udemycdn.com/course/125_H/358540_d06b_11.jpg,455 INR,4.5231385
1527300,Learn Python & Ethical Hacking From Scratch,https://www.udemy.com/course/learn-python-and-ethical-hacking-from-scratch/,Zaid Sabih and z Security,https://img-c.udemycdn.com/course/125_H/1527300_96c9_2.jpg,455 INR,4.6760793
41295,Learn HTML5 Programming From Scratch,https://www.udemy.com/course/learn-html5-programming-from-scratch/,Eduonix Learning Solutions,https://img-c.udemycdn.com/course/125_H/41295_dd3f_9.jpg,455 INR,4.3530965
892806,Apache Spark with Scala - Hands On with Big Data!,https://www.udemy.com/course/apache-spark-with-scala-hands-on-with-big-data/,Sundog Education by Frank Kane and Frank Kane and Sundog Education Team,https://img-c.udemycdn.com/course/125_H/892806_514e_3.jpg,455 INR,4.6597266
